combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2018-10,2019-09,169,169.0,-5.54,-3.28,23.54,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2019-04,2020-03,155,155.0,-9.98,-6.44,24.49,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2019-10,2020-09,136,136.0,19.88,14.62,11.44,7,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2020-04,2021-03,155,155.0,22.27,14.37,11.18,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2020-10,2021-09,154,154.0,10.74,6.97,13.52,7,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2021-04,2022-03,133,133.0,0.23,0.17,12.55,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2021-10,2022-09,147,147.0,-1.12,-0.76,15.5,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2022-04,2023-03,148,148.0,16.49,11.14,15.08,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2022-10,2023-09,154,154.0,43.69,28.37,7.0,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2023-04,2024-03,166,166.0,30.03,18.09,10.62,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2023-10,2024-09,185,185.0,18.39,9.94,10.27,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2024-04,2025-03,206,206.0,38.35,18.62,9.93,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2024-10,2025-09,204,204.0,16.29,7.99,14.51,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28)",2025-04,2026-03,166,166.0,4.27,2.57,14.51,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,145,145.0,8.14,5.61,13.17,6,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,142,142.0,-1.09,-0.77,21.9,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,145,145.0,-24.23,-16.71,34.45,2,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,153,153.0,-18.53,-12.11,22.97,3,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,152,152.0,10.66,7.01,10.44,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,131,131.0,36.61,27.95,7.78,9,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,121,121.0,36.31,30.01,6.51,9,1,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,147,147.0,8.52,5.8,20.36,8,2,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,155,155.0,1.5,0.97,19.73,8,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,136,136.0,25.12,18.47,8.03,9,1,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,153,153.0,22.18,14.5,10.73,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,178,178.0,-14.89,-8.37,28.34,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,161,161.0,-25.18,-15.64,30.32,2,9,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,154,154.0,2.08,1.35,19.43,4,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,159,159.0,18.9,11.89,15.76,7,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,148,148.0,22.55,15.24,12.07,9,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,147,147.0,3.13,2.13,13.21,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,149,149.0,-7.78,-5.22,17.21,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,144,144.0,19.1,13.26,14.0,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,169,169.0,61.55,36.42,6.08,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,172,172.0,45.3,26.34,7.9,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,188,188.0,15.0,7.98,9.22,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,211,211.0,31.63,14.99,11.84,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,192,192.0,11.22,5.84,12.56,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,146,146.0,-1.29,-0.88,15.69,8,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,150,150.0,10.13,6.75,12.54,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,140,140.0,1.47,1.05,17.04,6,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,145,145.0,-18.66,-12.87,26.3,3,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,154,154.0,-12.14,-7.88,22.97,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,150,150.0,10.44,6.96,9.86,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,136,136.0,29.58,21.75,9.4,10,1,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,131,131.0,31.52,24.06,5.72,10,0,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,153,153.0,4.48,2.93,19.4,7,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,158,158.0,-2.41,-1.53,19.4,7,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,138,138.0,18.46,13.38,9.13,8,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,152,152.0,18.48,12.16,10.78,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,176,176.0,-15.87,-9.02,30.94,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,160,160.0,-26.99,-16.87,32.13,2,9,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,153,153.0,4.99,3.26,16.69,4,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,160,160.0,19.74,12.34,14.86,7,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,148,148.0,15.64,10.57,11.14,9,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,150,150.0,-3.99,-2.66,14.59,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,155,155.0,-5.71,-3.68,17.59,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,146,146.0,19.91,13.64,12.65,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,172,172.0,60.66,35.27,8.0,8,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,178,178.0,51.51,28.94,7.53,9,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,193,193.0,19.7,10.21,7.67,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,213,213.0,31.46,14.77,8.34,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,195,195.0,7.9,4.05,12.61,7,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,155,155.0,-2.99,-1.93,15.89,8,3,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,175,175.0,18.96,10.83,11.18,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,148,148.0,16.19,10.94,9.75,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,152,152.0,-15.7,-10.33,25.03,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,177,177.0,-14.41,-8.14,27.34,3,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,166,166.0,9.06,5.46,8.73,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,143,143.0,13.21,9.24,10.45,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,135,135.0,17.29,12.81,12.08,7,2,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,156,156.0,7.6,4.87,19.36,8,2,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,178,178.0,7.75,4.35,19.36,9,2,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-10,2018-09,174,174.0,12.81,7.36,7.41,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-04,2019-03,173,173.0,10.54,6.09,8.24,7,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-10,2019-09,185,185.0,0.3,0.16,12.93,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-04,2020-03,169,169.0,-13.31,-7.88,19.45,4,7,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-10,2020-09,147,147.0,9.33,6.35,16.28,5,4,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-04,2021-03,165,165.0,16.74,10.15,11.83,5,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-10,2021-09,173,173.0,22.71,13.13,12.45,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-04,2022-03,162,162.0,12.23,7.55,14.73,6,5,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-10,2022-09,171,171.0,-7.33,-4.29,20.01,3,8,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-04,2023-03,167,167.0,5.81,3.48,16.95,4,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-10,2023-09,163,163.0,38.8,23.8,6.79,7,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-04,2024-03,178,178.0,34.74,19.52,9.35,8,3,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-10,2024-09,195,195.0,11.28,5.78,14.1,5,6,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-04,2025-03,201,201.0,26.13,13.0,13.04,6,4,True
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-10,2025-09,179,179.0,9.88,5.52,15.54,5,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || PS_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2025-04,2026-03,135,135.0,-1.08,-0.8,15.54,6,5,False
"AVG_CLOSE::league|outcome|odds_bucket=RUS|home|[2.2,2.8) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,118,118.0,-8.82,-7.47,15.91,5,6,False
